Application,Time,Throughput
3,4285,0.000000
0,4290,0.000000
1,4290,0.000000
2,4290,0.000000
3,4290,0.000000
0,4295,0.000000
1,4295,0.000000
2,4295,0.000000
3,4295,0.000000
0,4300,0.000000
1,4300,0.000000
2,4300,0.000000
3,4300,0.000000
0,4305,0.000000
1,4305,0.000000
2,4305,0.000000
3,4305,0.000000
0,4310,0.000000
1,4310,0.000000
2,4310,0.000000
3,4310,0.000000
0,4315,0.000000
1,4315,0.000000
2,4315,0.000000
3,4315,0.000000
0,4320,0.000000
1,4320,0.000000
2,4320,0.000000
3,4320,0.000000
0,4325,0.000000
1,4325,0.000000
2,4325,0.000000
3,4325,0.000000
0,4330,0.000000
1,4330,0.000000
2,4330,0.000000
3,4330,0.000000
0,4335,0.000000
1,4335,0.000000
2,4335,0.000000
3,4335,0.000000
0,4340,0.000000
1,4340,0.000000
2,4340,0.000000
3,4340,0.000000
0,4345,0.000000
1,4345,0.000000
2,4345,0.000000
3,4345,0.000000
0,4350,0.000000
1,4350,0.000000
2,4350,0.000000
3,4350,0.000000
0,4355,0.000000
1,4355,0.000000
2,4355,0.000000
3,4355,0.000000
0,4360,0.000000
1,4360,0.000000
2,4360,0.000000
3,4360,0.000000
0,4365,0.000000
1,4365,0.000000
2,4365,0.000000
3,4365,0.000000
0,4370,0.000000
1,4370,0.000000
2,4370,0.000000
3,4370,0.000000
0,4375,0.000000
1,4375,0.000000
2,4375,0.000000
3,4375,0.000000
0,4380,0.000000
1,4380,0.000000
2,4380,0.000000
3,4380,0.000000
0,4385,0.000000
1,4385,0.000000
2,4385,0.000000
3,4385,0.000000
0,4390,0.000000
1,4390,0.000000
2,4390,0.000000
3,4390,0.000000
0,4395,0.000000
1,4395,0.000000
2,4395,0.000000
3,4395,0.000000
0,4400,0.000000
1,4400,0.000000
2,4400,0.000000
3,4400,0.000000
0,4405,0.000000
1,4405,0.000000
2,4405,0.000000
3,4405,0.000000
0,4410,0.000000
1,4410,0.000000
2,4410,0.000000
3,4410,0.000000
0,4415,0.000000
1,4415,0.000000
2,4415,0.000000
3,4415,0.000000
0,4420,0.000000
1,4420,0.000000
2,4420,0.000000
3,4420,0.000000
0,4425,0.000000
1,4425,0.000000
2,4425,0.000000
3,4425,0.000000
0,4430,0.000000
1,4430,0.000000
2,4430,0.000000
3,4430,0.000000
0,4435,0.000000
1,4435,0.000000
2,4435,0.000000
3,4435,0.000000
0,4440,0.000000
1,4440,0.000000
2,4440,0.000000
3,4440,0.000000
0,4445,0.000000
1,4445,0.000000
2,4445,0.000000
3,4445,0.000000
0,4450,0.000000
1,4450,0.000000
2,4450,0.000000
3,4450,0.000000
0,4455,0.000000
1,4455,0.000000
2,4455,0.000000
3,4455,0.000000
0,4460,0.000000
1,4460,0.000000
2,4460,0.000000
3,4460,0.000000
0,4465,0.000000
1,4465,0.000000
2,4465,0.000000
3,4465,0.000000
0,4470,0.000000
1,4470,0.000000
2,4470,0.000000
3,4470,0.000000
0,4475,0.000000
1,4475,0.000000
2,4475,0.000000
3,4475,0.000000
0,4480,0.000000
1,4480,0.000000
2,4480,0.000000
3,4480,0.000000
0,4485,0.000000
1,4485,0.000000
2,4485,0.000000
3,4485,0.000000
0,4490,0.000000
1,4490,0.000000
2,4490,0.000000
3,4490,0.000000
0,4495,0.000000
1,4495,0.000000
2,4495,0.000000
3,4495,0.000000
0,4500,0.000000
1,4500,0.000000
2,4500,0.000000
3,4500,0.000000
0,4505,0.000000
1,4505,0.000000
2,4505,0.000000
3,4505,0.000000
0,4510,0.000000
1,4510,0.000000
2,4510,0.000000
3,4510,0.000000
0,4515,0.000000
1,4515,0.000000
2,4515,0.000000
3,4515,0.000000
0,4520,0.000000
1,4520,0.000000
2,4520,0.000000
3,4520,0.000000
0,4525,0.000000
1,4525,0.000000
2,4525,0.000000
3,4525,0.000000
0,4530,0.000000
1,4530,0.000000
2,4530,0.000000
3,4530,0.000000
0,4535,0.000000
1,4535,0.000000
2,4535,0.000000
3,4535,0.000000
0,4540,0.000000
1,4540,0.000000
2,4540,0.000000
3,4540,0.000000
0,4545,0.000000
1,4545,0.000000
2,4545,0.000000
3,4545,0.000000
0,4550,0.000000
1,4550,0.000000
2,4550,0.000000
3,4550,0.000000
0,4555,0.000000
1,4555,0.000000
2,4555,0.000000
3,4555,0.000000
0,4560,0.000000
1,4560,0.000000
2,4560,0.000000
3,4560,0.000000
0,4565,0.000000
1,4565,0.000000
2,4565,0.000000
3,4565,0.000000
0,4570,0.000000
1,4570,0.000000
2,4570,0.000000
3,4570,0.000000
0,4575,0.000000
1,4575,0.000000
2,4575,0.000000
3,4575,0.000000
0,4580,0.000000
1,4580,0.000000
2,4580,0.000000
3,4580,0.000000
0,4585,0.000000
1,4585,0.000000
2,4585,0.000000
3,4585,0.000000
0,4590,0.000000
1,4590,0.000000
2,4590,0.000000
3,4590,0.000000
0,4595,0.000000
1,4595,0.000000
2,4595,0.000000
3,4595,0.000000
0,4600,0.000000
1,4600,0.000000
2,4600,0.000000
3,4600,0.000000
0,4605,0.000000
1,4605,0.000000
2,4605,0.000000
3,4605,0.000000
0,4610,0.000000
1,4610,0.000000
2,4610,0.000000
3,4610,0.000000
0,4615,0.000000
1,4615,0.000000
2,4615,0.000000
3,4615,0.000000
0,4620,0.000000
1,4620,0.000000
2,4620,0.000000
3,4620,0.000000
0,4625,0.000000
1,4625,0.000000
2,4625,0.000000
3,4625,0.000000
0,4630,0.000000
1,4630,0.000000
2,4630,0.000000
3,4630,0.000000
0,4635,0.000000
1,4635,0.000000
2,4635,0.000000
3,4635,0.000000
0,4640,0.000000
1,4640,0.000000
2,4640,0.000000
3,4640,0.000000
0,4645,0.000000
1,4645,0.000000
2,4645,0.000000
3,4645,0.000000
0,4650,0.000000
1,4650,0.000000
2,4650,0.000000
3,4650,0.000000
0,4655,0.000000
1,4655,0.000000
2,4655,0.000000
3,4655,0.000000
0,4660,0.000000
1,4660,0.000000
2,4660,0.000000
3,4660,0.000000
0,4665,0.000000
1,4665,0.000000
2,4665,0.000000
3,4665,0.000000
0,4670,0.000000
1,4670,0.000000
2,4670,0.000000
3,4670,0.000000
0,4675,0.000000
1,4675,0.000000
2,4675,0.000000
3,4675,0.000000
0,4680,0.000000
1,4680,0.000000
2,4680,0.000000
3,4680,0.000000
0,4685,0.000000
1,4685,0.000000
2,4685,0.000000
3,4685,0.000000
0,4690,0.000000
1,4690,0.000000
2,4690,0.000000
3,4690,0.000000
0,4695,0.000000
1,4695,0.000000
2,4695,0.000000
3,4695,0.000000
0,4700,0.000000
1,4700,0.000000
2,4700,0.000000
3,4700,0.000000
0,4705,0.000000
1,4705,0.000000
2,4705,0.000000
3,4705,0.000000
0,4710,0.000000
1,4710,0.000000
2,4710,0.000000
3,4710,0.000000
0,4715,0.000000
1,4715,0.000000
2,4715,0.000000
3,4715,0.000000
0,4720,0.000000
1,4720,0.000000
2,4720,0.000000
3,4720,0.000000
0,4725,0.000000
1,4725,0.000000
2,4725,0.000000
3,4725,0.000000
0,4730,0.000000
1,4730,0.000000
2,4730,0.000000
3,4730,0.000000
0,4735,0.000000
1,4735,0.000000
2,4735,0.000000
3,4735,0.000000
0,4740,0.000000
1,4740,0.000000
2,4740,0.000000
3,4740,0.000000
0,4745,0.000000
1,4745,0.000000
2,4745,0.000000
3,4745,0.000000
0,4750,0.000000
1,4750,0.000000
2,4750,0.000000
3,4750,0.000000
0,4755,0.000000
1,4755,0.000000
2,4755,0.000000
3,4755,0.000000
0,4760,0.000000
1,4760,0.000000
2,4760,0.000000
3,4760,0.000000
0,4765,0.000000
1,4765,0.000000
2,4765,0.000000
3,4765,0.000000
0,4770,0.000000
1,4770,0.000000
2,4770,0.000000
3,4770,0.000000
0,4775,0.000000
1,4775,0.000000
2,4775,0.000000
3,4775,0.000000
0,4780,0.000000
1,4780,0.000000
2,4780,0.000000
3,4780,0.000000
0,4785,0.000000
1,4785,0.000000
2,4785,0.000000
3,4785,0.000000
0,4790,0.000000
1,4790,0.000000
2,4790,0.000000
3,4790,0.000000
0,4795,0.000000
1,4795,0.000000
2,4795,0.000000
3,4795,0.000000
0,4800,0.000000
1,4800,0.000000
2,4800,0.000000
3,4800,0.000000
0,4805,0.000000
1,4805,0.000000
2,4805,0.000000
3,4805,0.000000
0,4810,0.000000
1,4810,0.000000
2,4810,0.000000
3,4810,0.000000
0,4815,0.000000
1,4815,0.000000
2,4815,0.000000
3,4815,0.000000
0,4820,0.000000
1,4820,0.000000
2,4820,0.000000
3,4820,0.000000
0,4825,0.000000
1,4825,0.000000
2,4825,0.000000
3,4825,0.000000
0,4830,0.000000
1,4830,0.000000
2,4830,0.000000
3,4830,0.000000
0,4835,0.000000
1,4835,0.000000
2,4835,0.000000
3,4835,0.000000
0,4840,0.000000
1,4840,0.000000
2,4840,0.000000
3,4840,0.000000
0,4845,0.000000
1,4845,0.000000
2,4845,0.000000
3,4845,0.000000
0,4850,0.000000
1,4850,0.000000
2,4850,0.000000
3,4850,0.000000
0,4855,0.000000
1,4855,0.000000
2,4855,0.000000
3,4855,0.000000
0,4860,0.000000
1,4860,0.000000
2,4860,0.000000
3,4860,0.000000
0,4865,0.000000
1,4865,0.000000
2,4865,0.000000
3,4865,0.000000
0,4870,0.000000
1,4870,0.000000
2,4870,0.000000
3,4870,0.000000
0,4875,0.000000
1,4875,0.000000
2,4875,0.000000
3,4875,0.000000
0,4880,0.000000
1,4880,0.000000
2,4880,0.000000
3,4880,0.000000
0,4885,0.000000
1,4885,0.000000
2,4885,0.000000
3,4885,0.000000
0,4890,0.000000
1,4890,0.000000
2,4890,0.000000
3,4890,0.000000
0,4895,0.000000
1,4895,0.000000
2,4895,0.000000
3,4895,0.000000
0,4900,0.000000
1,4900,0.000000
2,4900,0.000000
3,4900,0.000000
0,4905,0.000000
1,4905,0.000000
2,4905,0.000000
3,4905,0.000000
0,4910,0.000000
1,4910,0.000000
2,4910,0.000000
3,4910,0.000000
0,4915,0.000000
1,4915,0.000000
2,4915,0.000000
3,4915,0.000000
0,4920,0.000000
1,4920,0.000000
2,4920,0.000000
3,4920,0.000000
0,4925,0.000000
1,4925,0.000000
2,4925,0.000000
3,4925,0.000000
0,4930,0.000000
1,4930,0.000000
2,4930,0.000000
3,4930,0.000000
0,4935,0.000000
1,4935,0.000000
2,4935,0.000000
3,4935,0.000000
0,4940,0.000000
1,4940,0.000000
2,4940,0.000000
3,4940,0.000000
0,4945,0.000000
1,4945,0.000000
2,4945,0.000000
3,4945,0.000000
0,4950,0.000000
1,4950,0.000000
2,4950,0.000000
3,4950,0.000000
0,4955,0.000000
1,4955,0.000000
2,4955,0.000000
3,4955,0.000000
0,4960,0.000000
1,4960,0.000000
2,4960,0.000000
3,4960,0.000000
0,4965,0.000000
1,4965,0.000000
2,4965,0.000000
3,4965,0.000000
0,4970,0.000000
1,4970,0.000000
2,4970,0.000000
3,4970,0.000000
0,4975,0.000000
1,4975,0.000000
2,4975,0.000000
3,4975,0.000000
0,4980,0.000000
1,4980,0.000000
2,4980,0.000000
3,4980,0.000000
0,4985,0.000000
1,4985,0.000000
2,4985,0.000000
3,4985,0.000000
0,4990,0.000000
1,4990,0.000000
2,4990,0.000000
3,4990,0.000000
0,4995,0.000000
1,4995,0.000000
2,4995,0.000000
3,4995,0.000000
0,5000,0.000000
1,5000,0.000000
2,5000,0.000000
3,5000,0.000000
0,5005,0.000000
1,5005,0.000000
2,5005,0.000000
3,5005,0.000000
0,5010,0.000000
1,5010,0.000000
2,5010,0.000000
3,5010,0.000000
0,5015,0.000000
1,5015,0.000000
2,5015,0.000000
3,5015,0.000000
0,5020,0.000000
1,5020,0.000000
2,5020,0.000000
3,5020,0.000000
0,5025,0.000000
1,5025,0.000000
2,5025,0.000000
3,5025,0.000000
0,5030,0.000000
1,5030,0.000000
2,5030,0.000000
3,5030,0.000000
0,5035,0.000000
1,5035,0.000000
2,5035,0.000000
3,5035,0.000000
0,5040,0.000000
1,5040,0.000000
2,5040,0.000000
3,5040,0.000000
0,5045,0.000000
1,5045,0.000000
2,5045,0.000000
3,5045,0.000000
0,5050,0.000000
1,5050,0.000000
2,5050,0.000000
3,5050,0.000000
0,5055,0.000000
1,5055,0.000000
2,5055,0.000000
3,5055,0.000000
0,5060,0.000000
1,5060,0.000000
2,5060,0.000000
3,5060,0.000000
0,5065,0.000000
1,5065,0.000000
2,5065,0.000000
3,5065,0.000000
0,5070,0.000000
1,5070,0.000000
2,5070,0.000000
3,5070,0.000000
0,5075,0.000000
1,5075,0.000000
2,5075,0.000000
3,5075,0.000000
0,5080,0.000000
1,5080,0.000000
2,5080,0.000000
3,5080,0.000000
0,5085,0.000000
1,5085,0.000000
2,5085,0.000000
3,5085,0.000000
0,5090,0.000000
1,5090,0.000000
2,5090,0.000000
3,5090,0.000000
0,5095,0.000000
1,5095,0.000000
2,5095,0.000000
3,5095,0.000000
0,5100,0.000000
1,5100,0.000000
2,5100,0.000000
3,5100,0.000000
0,5105,0.000000
1,5105,0.000000
2,5105,0.000000
3,5105,0.000000
0,5110,0.000000
1,5110,0.000000
2,5110,0.000000
3,5110,0.000000
0,5115,0.000000
1,5115,0.000000
2,5115,0.000000
3,5115,0.000000
0,5120,0.000000
1,5120,0.000000
2,5120,0.000000
3,5120,0.000000
0,5125,0.000000
1,5125,0.000000
2,5125,0.000000
3,5125,0.000000
0,5130,0.000000
1,5130,0.000000
2,5130,0.000000
3,5130,0.000000
0,5135,0.000000
1,5135,0.000000
2,5135,0.000000
3,5135,0.000000
0,5140,0.000000
1,5140,0.000000
2,5140,0.000000
3,5140,0.000000
0,5145,0.000000
1,5145,0.000000
2,5145,0.000000
3,5145,0.000000
0,5150,0.000000
1,5150,0.000000
2,5150,0.000000
3,5150,0.000000
0,5155,0.000000
1,5155,0.000000
2,5155,0.000000
3,5155,0.000000
0,5160,0.000000
1,5160,0.000000
2,5160,0.000000
3,5160,0.000000
0,5165,0.000000
1,5165,0.000000
2,5165,0.000000
3,5165,0.000000
0,5170,0.000000
1,5170,0.000000
2,5170,0.000000
3,5170,0.000000
0,5175,0.000000
1,5175,0.000000
2,5175,0.000000
3,5175,0.000000
0,5180,0.000000
1,5180,0.000000
2,5180,0.000000
3,5180,0.000000
0,5185,0.000000
1,5185,0.000000
2,5185,0.000000
3,5185,0.000000
0,5190,0.000000
1,5190,0.000000
2,5190,0.000000
3,5190,0.000000
0,5195,0.000000
1,5195,0.000000
2,5195,0.000000
3,5195,0.000000
0,5200,0.000000
1,5200,0.000000
2,5200,0.000000
3,5200,0.000000
0,5205,0.000000
1,5205,0.000000
2,5205,0.000000
3,5205,0.000000
0,5210,0.000000
1,5210,0.000000
2,5210,0.000000
3,5210,0.000000
0,5215,0.000000
1,5215,0.000000
2,5215,0.000000
3,5215,0.000000
0,5220,0.000000
1,5220,0.000000
2,5220,0.000000
3,5220,0.000000
0,5225,0.000000
1,5225,0.000000
2,5225,0.000000
3,5225,0.000000
0,5230,0.000000
1,5230,0.000000
2,5230,0.000000
3,5230,0.000000
0,5235,0.000000
1,5235,0.000000
2,5235,0.000000
3,5235,0.000000
0,5240,0.000000
1,5240,0.000000
2,5240,0.000000
3,5240,0.000000
0,5245,0.000000
1,5245,0.000000
2,5245,0.000000
3,5245,0.000000
0,5250,0.000000
1,5250,0.000000
2,5250,0.000000
3,5250,0.000000
0,5255,0.000000
1,5255,0.000000
2,5255,0.000000
3,5255,0.000000
0,5260,0.000000
1,5260,0.000000
2,5260,0.000000
3,5260,0.000000
0,5265,0.000000
1,5265,0.000000
2,5265,0.000000
3,5265,0.000000
0,5270,0.000000
1,5270,0.000000
2,5270,0.000000
3,5270,0.000000
0,5275,0.000000
1,5275,0.000000
2,5275,0.000000
3,5275,0.000000
0,5280,0.000000
1,5280,0.000000
2,5280,0.000000
3,5280,0.000000
0,5285,0.000000
1,5285,0.000000
2,5285,0.000000
3,5285,0.000000
0,5290,0.000000
1,5290,0.000000
2,5290,0.000000
3,5290,0.000000
0,5295,0.000000
1,5295,0.000000
2,5295,0.000000
3,5295,0.000000
0,5300,0.000000
1,5300,0.000000
2,5300,0.000000
3,5300,0.000000
0,5305,0.000000
1,5305,0.000000
2,5305,0.000000
3,5305,0.000000
0,5310,0.000000
1,5310,0.000000
2,5310,0.000000
3,5310,0.000000
0,5315,0.000000
1,5315,0.000000
2,5315,0.000000
3,5315,0.000000
0,5320,0.000000
1,5320,0.000000
2,5320,0.000000
3,5320,0.000000
0,5325,0.000000
1,5325,0.000000
2,5325,0.000000
3,5325,0.000000
0,5330,0.000000
1,5330,0.000000
2,5330,0.000000
3,5330,0.000000
0,5335,0.000000
1,5335,0.000000
2,5335,0.000000
3,5335,0.000000
0,5340,0.000000
1,5340,0.000000
2,5340,0.000000
3,5340,0.000000
0,5345,0.000000
1,5345,0.000000
2,5345,0.000000
3,5345,0.000000
0,5350,0.000000
1,5350,0.000000
2,5350,0.000000
3,5350,0.000000
0,5355,0.000000
1,5355,0.000000
2,5355,0.000000
3,5355,0.000000
0,5360,0.000000
1,5360,0.000000
2,5360,0.000000
3,5360,0.000000
0,5365,0.000000
1,5365,0.000000
2,5365,0.000000
3,5365,0.000000
0,5370,0.000000
1,5370,0.000000
2,5370,0.000000
3,5370,0.000000
0,5375,0.000000
1,5375,0.000000
2,5375,0.000000
3,5375,0.000000
0,5380,0.000000
1,5380,0.000000
2,5380,0.000000
3,5380,0.000000
0,5385,0.000000
1,5385,0.000000
2,5385,0.000000
3,5385,0.000000
0,5390,0.000000
1,5390,0.000000
2,5390,0.000000
3,5390,0.000000
0,5395,0.000000
1,5395,0.000000
2,5395,0.000000
3,5395,0.000000
0,5400,0.000000
1,5400,0.000000
2,5400,0.000000
3,5400,0.000000
0,5405,0.000000
1,5405,0.000000
2,5405,0.000000
3,5405,0.000000
0,5410,0.000000
1,5410,0.000000
2,5410,0.000000
3,5410,0.000000
0,5415,0.000000
1,5415,0.000000
2,5415,0.000000
3,5415,0.000000
0,5420,0.000000
1,5420,0.000000
2,5420,0.000000
3,5420,0.000000
0,5425,0.000000
1,5425,0.000000
2,5425,0.000000
3,5425,0.000000
0,5430,0.000000
1,5430,0.000000
2,5430,0.000000
3,5430,0.000000
0,5435,0.000000
1,5435,0.000000
2,5435,0.000000
3,5435,0.000000
0,5440,0.000000
1,5440,0.000000
2,5440,0.000000
3,5440,0.000000
0,5445,0.000000
1,5445,0.000000
2,5445,0.000000
3,5445,0.000000
0,5450,0.000000
1,5450,0.000000
2,5450,0.000000
3,5450,0.000000
0,5455,0.000000
1,5455,0.000000
2,5455,0.000000
3,5455,0.000000
0,5460,0.000000
1,5460,0.000000
2,5460,0.000000
3,5460,0.000000
0,5465,0.000000
1,5465,0.000000
2,5465,0.000000
3,5465,0.000000
0,5470,0.000000
1,5470,0.000000
2,5470,0.000000
3,5470,0.000000
0,5475,0.000000
1,5475,0.000000
2,5475,0.000000
3,5475,0.000000
0,5480,0.000000
1,5480,0.000000
2,5480,0.000000
3,5480,0.000000
0,5485,0.000000
1,5485,0.000000
2,5485,0.000000
3,5485,0.000000
0,5490,0.000000
1,5490,0.000000
2,5490,0.000000
3,5490,0.000000
0,5495,0.000000
1,5495,0.000000
2,5495,0.000000
3,5495,0.000000
0,5500,0.000000
1,5500,0.000000
2,5500,0.000000
3,5500,0.000000
0,5505,0.000000
1,5505,0.000000
2,5505,0.000000
3,5505,0.000000
0,5510,0.000000
1,5510,0.000000
2,5510,0.000000
3,5510,0.000000
0,5515,0.000000
1,5515,0.000000
2,5515,0.000000
3,5515,0.000000
0,5520,0.000000
1,5520,0.000000
2,5520,0.000000
3,5520,0.000000
0,5525,0.000000
1,5525,0.000000
2,5525,0.000000
3,5525,0.000000
0,5530,0.000000
1,5530,0.000000
2,5530,0.000000
3,5530,0.000000
0,5535,0.000000
1,5535,0.000000
2,5535,0.000000
3,5535,0.000000
0,5540,0.000000
1,5540,0.000000
2,5540,0.000000
3,5540,0.000000
0,5545,0.000000
1,5545,0.000000
2,5545,0.000000
3,5545,0.000000
0,5550,0.000000
1,5550,0.000000
2,5550,0.000000
3,5550,0.000000
0,5555,0.000000
1,5555,0.000000
2,5555,0.000000
3,5555,0.000000
0,5560,0.000000
1,5560,0.000000
2,5560,0.000000
3,5560,0.000000
0,5565,0.000000
1,5565,0.000000
2,5565,0.000000
3,5565,0.000000
0,5570,0.000000
1,5570,0.000000
2,5570,0.000000
3,5570,0.000000
0,5575,0.000000
1,5575,0.000000
2,5575,0.000000
3,5575,0.000000
0,5580,0.000000
1,5580,0.000000
2,5580,0.000000
3,5580,0.000000
0,5585,0.000000
1,5585,0.000000
2,5585,0.000000
3,5585,0.000000
0,5590,0.000000
1,5590,0.000000
2,5590,0.000000
3,5590,0.000000
0,5595,0.000000
1,5595,0.000000
2,5595,0.000000
3,5595,0.000000
0,5600,0.000000
1,5600,0.000000
2,5600,0.000000
3,5600,0.000000
0,5605,0.000000
1,5605,0.000000
2,5605,0.000000
3,5605,0.000000
0,5610,0.000000
1,5610,0.000000
2,5610,0.000000
3,5610,0.000000
0,5615,0.000000
1,5615,0.000000
2,5615,0.000000
3,5615,0.000000
0,5620,0.000000
1,5620,0.000000
2,5620,0.000000
3,5620,0.000000
0,5625,0.000000
1,5625,0.000000
2,5625,0.000000
3,5625,0.000000
0,5630,0.000000
1,5630,0.000000
2,5630,0.000000
3,5630,0.000000
0,5635,0.000000
1,5635,0.000000
2,5635,0.000000
3,5635,0.000000
0,5640,0.000000
1,5640,0.000000
2,5640,0.000000
3,5640,0.000000
0,5645,0.000000
1,5645,0.000000
2,5645,0.000000
3,5645,0.000000
0,5650,0.000000
1,5650,0.000000
2,5650,0.000000
3,5650,0.000000
0,5655,0.000000
1,5655,0.000000
2,5655,0.000000
3,5655,0.000000
0,5660,0.000000
1,5660,0.000000
2,5660,0.000000
3,5660,0.000000
0,5665,0.000000
1,5665,0.000000
2,5665,0.000000
3,5665,0.000000
0,5670,0.000000
1,5670,0.000000
2,5670,0.000000
3,5670,0.000000
0,5675,0.000000
1,5675,0.000000
2,5675,0.000000
3,5675,0.000000
0,5680,0.000000
1,5680,0.000000
2,5680,0.000000
3,5680,0.000000
0,5685,0.000000
1,5685,0.000000
2,5685,0.000000
3,5685,0.000000
0,5690,0.000000
1,5690,0.000000
2,5690,0.000000
3,5690,0.000000
0,5695,0.000000
1,5695,0.000000
2,5695,0.000000
3,5695,0.000000
0,5700,0.000000
1,5700,0.000000
2,5700,0.000000
3,5700,0.000000
0,5705,0.000000
1,5705,0.000000
2,5705,0.000000
3,5705,0.000000
0,5710,0.000000
1,5710,0.000000
2,5710,0.000000
3,5710,0.000000
0,5715,0.000000
1,5715,0.000000
2,5715,0.000000
3,5715,0.000000
0,5720,0.000000
1,5720,0.000000
2,5720,0.000000
3,5720,0.000000
0,5725,0.000000
1,5725,0.000000
2,5725,0.000000
3,5725,0.000000
0,5730,0.000000
1,5730,0.000000
2,5730,0.000000
3,5730,0.000000
0,5735,0.000000
1,5735,0.000000
2,5735,0.000000
3,5735,0.000000
0,5740,0.000000
1,5740,0.000000
2,5740,0.000000
3,5740,0.000000
0,5745,0.000000
1,5745,0.000000
2,5745,0.000000
3,5745,0.000000
0,5750,0.000000
1,5750,0.000000
2,5750,0.000000
3,5750,0.000000
0,5755,0.000000
1,5755,0.000000
2,5755,0.000000
3,5755,0.000000
0,5760,0.000000
1,5760,0.000000
2,5760,0.000000
3,5760,0.000000
0,5765,0.000000
1,5765,0.000000
2,5765,0.000000
3,5765,0.000000
0,5770,0.000000
1,5770,0.000000
2,5770,0.000000
3,5770,0.000000
0,5775,0.000000
1,5775,0.000000
2,5775,0.000000
3,5775,0.000000
0,5780,0.000000
1,5780,0.000000
2,5780,0.000000
3,5780,0.000000
0,5785,0.000000
1,5785,0.000000
2,5785,0.000000
3,5785,0.000000
0,5790,0.000000
1,5790,0.000000
2,5790,0.000000
3,5790,0.000000
0,5795,0.000000
1,5795,0.000000
2,5795,0.000000
3,5795,0.000000
0,5800,0.000000
1,5800,0.000000
2,5800,0.000000
3,5800,0.000000
0,5805,0.000000
1,5805,0.000000
2,5805,0.000000
3,5805,0.000000
0,5810,0.000000
1,5810,0.000000
2,5810,0.000000
3,5810,0.000000
0,5815,0.000000
1,5815,0.000000
2,5815,0.000000
3,5815,0.000000
0,5820,0.000000
1,5820,0.000000
2,5820,0.000000
3,5820,0.000000
0,5825,0.000000
1,5825,0.000000
2,5825,0.000000
3,5825,0.000000
0,5830,0.000000
1,5830,0.000000
2,5830,0.000000
3,5830,0.000000
0,5835,0.000000
1,5835,0.000000
2,5835,0.000000
3,5835,0.000000
0,5840,0.000000
1,5840,0.000000
2,5840,0.000000
3,5840,0.000000
0,5845,0.000000
1,5845,0.000000
2,5845,0.000000
3,5845,0.000000
0,5850,0.000000
1,5850,0.000000
2,5850,0.000000
3,5850,0.000000
0,5855,0.000000
1,5855,0.000000
2,5855,0.000000
3,5855,0.000000
0,5860,0.000000
1,5860,0.000000
2,5860,0.000000
3,5860,0.000000
0,5865,0.000000
1,5865,0.000000
2,5865,0.000000
3,5865,0.000000
0,5870,0.000000
1,5870,0.000000
2,5870,0.000000
3,5870,0.000000
0,5875,0.000000
1,5875,0.000000
2,5875,0.000000
3,5875,0.000000
0,5880,0.000000
1,5880,0.000000
2,5880,0.000000
3,5880,0.000000
0,5885,0.000000
1,5885,0.000000
2,5885,0.000000
3,5885,0.000000
0,5890,0.000000
1,5890,0.000000
2,5890,0.000000
3,5890,0.000000
0,5895,0.000000
1,5895,0.000000
2,5895,0.000000
3,5895,0.000000
0,5900,0.000000
1,5900,0.000000
2,5900,0.000000
3,5900,0.000000
0,5905,0.000000
1,5905,0.000000
2,5905,0.000000
3,5905,0.000000
0,5910,0.000000
1,5910,0.000000
2,5910,0.000000
3,5910,0.000000
0,5915,0.000000
1,5915,0.000000
2,5915,0.000000
3,5915,0.000000
0,5920,0.000000
1,5920,0.000000
2,5920,0.000000
3,5920,0.000000
0,5925,0.000000
1,5925,0.000000
2,5925,0.000000
3,5925,0.000000
0,5930,0.000000
1,5930,0.000000
2,5930,0.000000
3,5930,0.000000
0,5935,0.000000
1,5935,0.000000
2,5935,0.000000
3,5935,0.000000
0,5940,0.000000
1,5940,0.000000
2,5940,0.000000
3,5940,0.000000
0,5945,0.000000
1,5945,0.000000
2,5945,0.000000
3,5945,0.000000
0,5950,0.000000
1,5950,0.000000
2,5950,0.000000
3,5950,0.000000
0,5955,0.000000
1,5955,0.000000
2,5955,0.000000
3,5955,0.000000
0,5960,0.000000
1,5960,0.000000
2,5960,0.000000
3,5960,0.000000
0,5965,0.000000
1,5965,0.000000
2,5965,0.000000
3,5965,0.000000
0,5970,0.000000
1,5970,0.000000
2,5970,0.000000
3,5970,0.000000
0,5975,0.000000
1,5975,0.000000
2,5975,0.000000
3,5975,0.000000
0,5980,0.000000
1,5980,0.000000
2,5980,0.000000
3,5980,0.000000
0,5985,0.000000
1,5985,0.000000
2,5985,0.000000
3,5985,0.000000
0,5990,0.000000
1,5990,0.000000
2,5990,0.000000
3,5990,0.000000
0,5995,0.000000
1,5995,0.000000
2,5995,0.000000
3,5995,0.000000
0,6000,0.000000
1,6000,0.000000
2,6000,0.000000
3,6000,0.000000
0,6005,0.000000
1,6005,0.000000
2,6005,0.000000
3,6005,0.000000
0,6010,0.000000
1,6010,0.000000
2,6010,0.000000
3,6010,0.000000
0,6015,0.000000
1,6015,0.000000
2,6015,0.000000
3,6015,0.000000
0,6020,0.000000
1,6020,0.000000
2,6020,0.000000
3,6020,0.000000
0,6025,0.000000
1,6025,0.000000
2,6025,0.000000
3,6025,0.000000
0,6030,0.000000
1,6030,0.000000
2,6030,0.000000
3,6030,0.000000
0,6035,0.000000
